,date,balance,interest_paid,interest_accrued,interest_accrued_over_period,deferred_interest,deferred_interest_paid,deferred_interest_accrued_over_period,principal_paid,pct_principal,pct_amortization,coupon
0,2024-03-26,28000000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.023
1,2024-04-26,28000000.0,0.0,54695.890410958906,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
2,2024-05-26,28000000.0,0.0,107627.39726027398,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
3,2024-06-26,28000000.0,162323.2876712329,162323.2876712329,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
4,2024-07-26,28000000.0,0.0,52931.50684931507,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
5,2024-08-26,28000000.0,0.0,107627.39726027398,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
6,2024-09-26,28000000.0,162323.2876712329,162323.2876712329,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
7,2024-10-26,28000000.0,0.0,52931.50684931507,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
8,2024-11-26,28000000.0,0.0,107627.39726027398,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
9,2024-12-26,28000000.0,160558.90410958906,160558.90410958906,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
10,2025-01-26,28000000.0,0.0,54695.890410958906,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
11,2025-02-26,28000000.0,0.0,109391.78082191781,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
12,2025-03-26,28000000.0,158794.52054794523,158794.52054794523,49402.7397260274,0,0,0,0.0,0.0,0.0,0.023
13,2025-04-26,28000000.0,0.0,54695.890410958906,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
14,2025-05-26,28000000.0,0.0,107627.39726027398,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
15,2025-06-26,28000000.0,162323.2876712329,162323.2876712329,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
16,2025-07-26,28000000.0,0.0,52931.50684931507,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
17,2025-08-26,28000000.0,0.0,107627.39726027398,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
18,2025-09-26,28000000.0,162323.2876712329,162323.2876712329,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
19,2025-10-26,28000000.0,0.0,52931.50684931507,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
20,2025-11-26,28000000.0,0.0,107627.39726027398,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
21,2025-12-26,28000000.0,160558.90410958906,160558.90410958906,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
22,2026-01-26,28000000.0,0.0,54695.890410958906,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
23,2026-02-26,28000000.0,0.0,109391.78082191781,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
24,2026-03-26,28000000.0,158794.52054794523,158794.52054794523,49402.7397260274,0,0,0,0.0,0.0,0.0,0.023
25,2026-04-26,28000000.0,0.0,54695.890410958906,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
26,2026-05-26,28000000.0,0.0,107627.39726027398,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
27,2026-06-26,28000000.0,162323.2876712329,162323.2876712329,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
28,2026-07-26,28000000.0,0.0,52931.50684931507,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
29,2026-08-26,28000000.0,0.0,107627.39726027398,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
30,2026-09-26,28000000.0,162323.2876712329,162323.2876712329,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
31,2026-10-26,28000000.0,0.0,52931.50684931507,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
32,2026-11-26,28000000.0,0.0,107627.39726027398,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
33,2026-12-26,28000000.0,160558.90410958906,160558.90410958906,52931.50684931507,0,0,0,0.0,0.0,0.0,0.023
34,2027-01-26,28000000.0,0.0,54695.890410958906,54695.890410958906,0,0,0,0.0,0.0,0.0,0.023
