,date,balance,interest_paid,interest_accrued,interest_accrued_over_period,deferred_interest,deferred_interest_paid,deferred_interest_accrued_over_period,principal_paid,pct_principal,pct_amortization,coupon
0,2024-03-26,20600000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.06290001
1,2024-04-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
2,2024-05-26,20600000.0,0.0,216548.36319452059,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
3,2024-06-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
4,2024-07-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
5,2024-08-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
6,2024-09-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
7,2024-10-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
8,2024-11-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
9,2024-12-26,20600000.0,323047.55820821924,323047.55820821924,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
10,2025-01-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
11,2025-02-26,20600000.0,0.0,220098.33636164386,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
12,2025-03-26,20600000.0,319497.5850410959,319497.5850410959,99399.24867945207,0,0,0,0.0,0.0,0.0,0.06290001
13,2025-04-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
14,2025-05-26,20600000.0,0.0,216548.36319452059,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
15,2025-06-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
16,2025-07-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
17,2025-08-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
18,2025-09-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
19,2025-10-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
20,2025-11-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
21,2025-12-26,20600000.0,323047.55820821924,323047.55820821924,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
22,2026-01-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
23,2026-02-26,20600000.0,0.0,220098.33636164386,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
24,2026-03-26,20600000.0,319497.5850410959,319497.5850410959,99399.24867945207,0,0,0,0.0,0.0,0.0,0.06290001
25,2026-04-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
26,2026-05-26,20600000.0,0.0,216548.36319452059,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
27,2026-06-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
28,2026-07-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
29,2026-08-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
30,2026-09-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
31,2026-10-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
32,2026-11-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
33,2026-12-26,20600000.0,323047.55820821924,323047.55820821924,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
34,2027-01-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
35,2027-02-26,20600000.0,0.0,220098.33636164386,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
36,2027-03-26,20600000.0,319497.5850410959,319497.5850410959,99399.24867945207,0,0,0,0.0,0.0,0.0,0.06290001
37,2027-04-26,20600000.0,0.0,110049.16818082193,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
38,2027-05-26,20600000.0,0.0,216548.36319452059,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
39,2027-06-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
40,2027-07-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
41,2027-08-26,20600000.0,0.0,216548.36319452059,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
42,2027-09-26,20600000.0,326597.5313753425,326597.5313753425,110049.16818082193,0,0,0,0.0,0.0,0.0,0.06290001
43,2027-10-26,20600000.0,0.0,106499.19501369864,106499.19501369864,0,0,0,0.0,0.0,0.0,0.06290001
